Iteration,Agent_1,Agent_2,Agent_3
1,0.817100590594248,0.661979740433614,0.870959623078321
2,0.816861517128577,0.661893272741743,0.869452838398116
3,0.832372409475439,0.661874267472294,0.840153873552095
4,0.831987816174663,0.661644409243988,0.84007024403751
5,0.831718312239431,0.661295017091487,0.839889897163962
6,0.831827066883811,0.661235042098534,0.776652661512523
7,0.832013764031426,0.661504500748033,0.776745852332411
8,0.83228177197085,0.6614454157717,0.776762230631833
9,0.832531576315381,0.661191904652214,0.77665628406714
10,0.832586852648242,0.661012944187852,0.776522461447013
