Iteration,Agent_1,Agent_2,Agent_3
1,1.53717603127245,1.47043602081455,1.44120919238105
2,1.51681920300295,1.44703543798621,1.50349377213737
3,1.65300882421546,1.35801462468361,1.44692613415774
4,1.60031078292681,1.58889613194954,1.36330781689561
5,1.52958177779336,1.40307199347057,1.45143103686547
6,1.49573912674963,1.53616231232562,1.36027775505482
7,1.65982375310223,1.49433782499253,1.47178935564744
8,1.46917983887647,1.36263441883644,1.40575675730854
9,1.58984215239206,1.45584303433497,1.39507837974693
10,1.58928441495206,1.42931841371025,1.5279501146619
11,1.57696150807818,1.36107923964671,1.42751341063226
12,1.66556862351373,1.39889691072794,1.50492161410782
13,1.64641391910217,1.45584641623802,1.47309762224485
14,1.60381492351912,1.4305487563958,1.55786593726389
15,1.61577911042119,1.50239349340066,1.41623873710482
16,1.60391741191579,1.40740294484232,1.3728376502878
17,1.53802181788769,1.49763735683492,1.44159480918115
18,1.65120768267866,1.47029656753684,1.45019163108837
19,1.52476228342789,1.39146472398131,1.43335501516047
20,1.55451786836715,1.44434944775519,1.43690922736445
21,1.54322023166588,1.44380591825671,1.51183196502864
22,1.62073168278691,1.46525302413307,1.37616580077591
23,1.48647100459279,1.41891871926412,1.42718306641917
24,1.58862607642004,1.40339612313637,1.3793362618097
25,1.45341239425708,1.40465151408371,1.47265545442845
26,1.57411089368396,1.41431448086027,1.41212631700145
27,1.54494527518953,1.37077894447988,1.40187748991909
28,1.57169526411292,1.48280827077341,1.47381332840458
29,1.56870913822769,1.47121873130037,1.4746067675212
30,1.58690833222984,1.46562310992777,1.43750217006072
31,1.51619948006265,1.46272209442237,1.49103901466839
32,1.5488300383291,1.56866987706701,1.33215427309381
33,1.62040019445689,1.3832052390853,1.43516377411945
34,1.47021217159564,1.44823022814537,1.47265578387329
35,1.59085107629927,1.46495493491781,1.43373413991027
36,1.49765235148405,1.44644123580935,1.45293494502552
37,1.51736923033565,1.4902189671192,1.54219276619523
38,1.52446010124463,1.42662035430654,1.40466508188305
39,1.52656002243599,1.48533652579617,1.38827752553138
40,1.54145232688878,1.55856602459288,1.45111574255666
41,1.53129254824448,1.51168730067697,1.37741429496492
42,1.58667762520077,1.48835089763562,1.44742666355394
43,1.61726529798276,1.5327254921016,1.41680228275329
44,1.54639392354882,1.63257102377246,1.5070163013441
45,1.53083908899642,1.44348525358706,1.48740968902386
46,1.57496801976328,1.41313723053188,1.48696560331553
47,1.55766048177197,1.48935459358541,1.45057123747129
48,1.58277144044677,1.46586911927643,1.43229590606576
49,1.61975735967871,1.49249108337971,1.56338356060984
50,1.56006423617357,1.3881919771656,1.56799048083433
51,1.64739461403742,1.54532464598771,1.49281780694354
52,1.59749027471922,1.5221303015889,1.40887462576279
53,1.5749579900999,1.54063266953308,1.4345807431098
54,1.5895521611553,1.53707901388241,1.50196024989534
55,1.4876017576449,1.46755709613483,1.49648019887177
56,1.53981077308061,1.50916466224119,1.5547238405995
57,1.63857634047351,1.51823058342226,1.49565726557779
58,1.59962074182916,1.43370505355635,1.34180862371974
59,1.53258284988418,1.42387864039847,1.55014428713501
60,1.59064187919423,1.4566778035724,1.40438918208647
61,1.49413462867555,1.575361244125,1.44158688518101
62,1.56185827557324,1.4788055502587,1.39436083427273
63,1.57538803540054,1.45615459202146,1.4128854615132
64,1.63506224647625,1.43542065749363,1.36635908221725
65,1.54637893197249,1.4761342521342,1.43644988604395
66,1.48332851078499,1.49572241678113,1.36777670712028
67,1.5023463924287,1.46435894166443,1.42619658904156
68,1.58880403971634,1.60201533663893,1.43975793558635
69,1.52077533705456,1.48169440961919,1.46678476201723
70,1.56394666890751,1.43606456666969,1.49104179314008
71,1.6174461763296,1.54620753472707,1.42580121115058
72,1.57520607823471,1.43377328445291,1.53326560964611
73,1.62108907319467,1.34911343901566,1.53953244812898
74,1.5730621193478,1.52431961478302,1.51061793431385
75,1.6259961252613,1.42807765421066,1.45712811651616
76,1.49001849629525,1.44421201118737,1.58226226904846
77,1.64974935698236,1.43256291758904,1.38684075158668
78,1.58923125828911,1.5297736703959,1.53880690972779
79,1.52385737008948,1.53618746463136,1.36398985089764
80,1.5742956422057,1.54597843652157,1.4051297213128
81,1.63165453690909,1.40187371442536,1.39063874917042
82,1.59871863877004,1.37975590003421,1.43916809712603
83,1.58567472989848,1.48237733744841,1.51834106347758
84,1.6504700226997,1.50951325930147,1.50254170150513
85,1.51229604893679,1.38582801087102,1.41363896153732
86,1.60360463554382,1.49533792733935,1.5475768882616
87,1.42385593223895,1.43529671504722,1.4703710158215
88,1.67597721351809,1.48247331582045,1.43856564925047
89,1.66257364614365,1.3993558389896,1.43976698169384
90,1.61723564366623,1.41343951767034,1.53597392135916
91,1.54675341132961,1.47181909308369,1.50574404301512
92,1.57105379625724,1.51970856903607,1.42989105769197
93,1.5329163792314,1.43470464366129,1.44309502082093
94,1.59228710213579,1.51167758132312,1.44950562617684
95,1.55785746673467,1.39466256968931,1.38199161310298
96,1.49718919869643,1.41948261158862,1.55781542568379
97,1.61996193230196,1.41736295552594,1.4797351855349
98,1.6742955880247,1.35381079027454,1.36314107310904
99,1.58684916872845,1.42661612397045,1.57901459598539
100,1.48356983004663,1.44465923478555,1.39099900773435
