Iteration,Agent_1,Agent_2,Agent_3
1,0.528513295316611,0.517901962388108,0.482683752619072
2,0.505362362517063,0.513011030473666,0.479422371278093
3,0.475048126408332,0.510704632447078,0.477499974939029
4,0.472439850890443,0.392610496402888,0.476582124601453
5,0.4510023279466,0.391581602461967,0.475786629533772
6,0.3951889842778,0.39028508895314,0.474783792740156
7,0.393742441646081,0.389054933754191,0.474533186079371
8,0.391364688201293,0.387232210443488,0.473088238885115
9,0.390994298259064,0.386746669114626,0.458296706526401
10,0.390507698674356,0.382137783345721,0.457091115952396
11,0.390494176734046,0.397602490859808,0.455816486315171
12,0.390197957459967,0.397612499403071,0.454010196124197
13,0.384342437863591,0.393112674482434,0.452760334438531
14,0.378556063769884,0.390986904666454,0.451941333233523
15,0.377714886367087,0.386744423887738,0.450810454199557
16,0.377065557691471,0.381079538983214,0.449022844873065
17,0.375541938139307,0.376098844742706,0.448284868399106
18,0.370694847419511,0.353734634468382,0.430741969564017
19,0.368449360590294,0.352692129493525,0.43057197325696
20,0.367607447102114,0.333658676027896,0.430035658656714
21,0.366632017907504,0.332089609287225,0.417385006685772
22,0.365850842455504,0.340494548380024,0.417488136995891
23,0.365410075200654,0.340597354284031,0.415563061983615
24,0.363300286455821,0.347366298585636,0.414420452483992
25,0.358502503530472,0.347288452840257,0.414453911478945
26,0.358815975716433,0.34806590227182,0.403902976394076
27,0.358845068890101,0.346949972666662,0.403408196063888
28,0.359448696602024,0.346268640710541,0.402342918113569
29,0.358194447495673,0.34138426745906,0.401488208832141
30,0.358483924599102,0.342672351133826,0.400550201898436
31,0.357173386673905,0.342163293001249,0.399966889633635
32,0.357243920938914,0.335281223852735,0.399443351901129
33,0.357276185267288,0.336214013312061,0.399252592961113
34,0.357537293816362,0.335166640850372,0.398925158229564
35,0.35747563534465,0.336576289900117,0.383287644594118
36,0.356812532960779,0.336412413919803,0.367532544871848
37,0.356683148464663,0.338984505465839,0.367029761713197
38,0.353211152937397,0.339274619526053,0.366725712480469
39,0.348773431860853,0.338312089919376,0.366144389035075
40,0.348673321721743,0.340453560192478,0.36537278064679
41,0.347265420130637,0.33841387760895,0.356969723821811
42,0.348028484928061,0.337220950119004,0.355507700867587
43,0.340755168545181,0.33368597262254,0.354671561172553
44,0.340148895751176,0.333644376135908,0.355023076887781
45,0.339326262383262,0.335530455388107,0.355127443071574
46,0.33959164572588,0.335733289018806,0.362086281025243
47,0.339729616702782,0.336309430436133,0.3618093405613
48,0.338940217311061,0.333342668313697,0.361338188146634
49,0.337458199473476,0.332291750811062,0.360355209234064
50,0.337650019623409,0.33410560416159,0.360043904691821
51,0.337465142190344,0.333261241502562,0.359630137658695
52,0.337736138083901,0.331294079828759,0.350722084378594
53,0.337948843395905,0.327376981969505,0.350520248522136
54,0.339077150345909,0.327410715117442,0.350344859803963
55,0.337613185775187,0.325325802953567,0.349976850592992
56,0.337706839065843,0.320842663999715,0.345883669925379
57,0.336015195101611,0.320340901486053,0.345964531716867
58,0.335805262084942,0.320049591855935,0.346000178748383
59,0.335510662355776,0.320293271808742,0.34469242653261
60,0.33445193704142,0.315396986519004,0.343813709987814
61,0.334450739828037,0.315358031670739,0.34415252692885
62,0.333152761562601,0.314719797124986,0.344013095525193
63,0.332493495837556,0.314471039905644,0.343803432606827
64,0.331732617917885,0.314254651183688,0.343558728293662
65,0.33261425679127,0.313352572230453,0.342390361751345
66,0.332900377001454,0.312079773311584,0.342347754517287
67,0.332545465583902,0.311372964480961,0.342372829186346
68,0.3326793991519,0.309917864258002,0.34555029330969
69,0.332058516931596,0.308102777862849,0.344417655022235
70,0.332283298204338,0.308868841299732,0.344201174726344
71,0.332560431839729,0.307766544078707,0.343549737920595
72,0.332378176262483,0.309374327786567,0.343756730204839
73,0.332738789539627,0.308550538619235,0.343877943353255
74,0.331401865828034,0.306524566920257,0.343399202980681
75,0.324240283079372,0.306830088248021,0.342889295601269
76,0.323857847925063,0.307902879339268,0.342973044202
77,0.323617926747423,0.308214123901932,0.342889712486702
78,0.323146315223158,0.306428821905477,0.343265640363985
79,0.323331672943501,0.305584975777374,0.342526206575387
80,0.323421530893653,0.301744325493076,0.342520755418158
81,0.32368476613197,0.300720229544839,0.341710898975597
