Episode,RADI,Damage,SuccessRate,Epsilon
99,1.10235735311025,0.0945077309573293,0.92,0.05
100,1.06848472009156,0.0936492855720793,0.92,0.05
101,1.08247332913075,0.0951854156113854,0.93,0.05
102,1.02982904576397,0.0935121124769779,0.92,0.05
103,1.10331452075291,0.0867734791066137,0.85,0.05
104,0.981990843308416,0.0835484543445435,0.83,0.05
105,0.990186003195198,0.0904032751150345,0.9,0.05
106,1.016402226635,0.0861171592929599,0.85,0.05
107,1.00600212952041,0.0912431750871977,0.9,0.05
108,0.997074433939872,0.0832603020724463,0.83,0.05
109,1.03756040258335,0.0925817046572532,0.92,0.05
110,0.99506938894502,0.0914403364265288,0.91,0.05
111,1.0518365584498,0.0938783529011865,0.92,0.05
112,0.999581674767206,0.0874236235428469,0.87,0.05
113,1.02168919449475,0.0857687475798943,0.85,0.05
114,0.99717184433746,0.0839001909881136,0.84,0.05
115,1.01468215652204,0.0798676324176521,0.82,0.05
116,1.0741122241077,0.0884711061082872,0.88,0.05
117,0.97908063779974,0.093052658057786,0.92,0.05
118,0.999066615924616,0.0860549697399787,0.85,0.05
119,1.01328246796641,0.0916562861736931,0.91,0.05
120,1.02244879335645,0.0924169880564548,0.91,0.05
121,1.02945917219217,0.0945889859416562,0.93,0.05
122,1.07475658145686,0.0892778530865626,0.87,0.05
123,1.04012872781244,0.0911726781644367,0.9,0.05
124,1.03278171351152,0.0856214757023345,0.86,0.05
125,1.07436316737352,0.0872436681383145,0.89,0.05
126,1.05721387807215,0.083945878757261,0.85,0.05
127,1.07121851434714,0.0776561591910129,0.79,0.05
128,1.05270522900418,0.0871593699823393,0.88,0.05
129,1.05448195313906,0.0836539095946475,0.85,0.05
130,1.04569924901734,0.0839321226705412,0.85,0.05
131,1.04320450290749,0.0874178200720001,0.87,0.05
132,1.07134928794242,0.0806322086350479,0.82,0.05
133,1.0598034441925,0.0829476244746894,0.86,0.05
134,1.05205409646301,0.0773461039582199,0.79,0.05
135,1.04493364873732,0.0841240514086979,0.84,0.05
136,1.07262341729406,0.0840349688069012,0.85,0.05
137,1.02293273876914,0.0828618766833194,0.84,0.05
138,1.07942547937755,0.0842467279258517,0.86,0.05
139,1.06660231850597,0.0849376951218684,0.86,0.05
140,1.07777841951622,0.0860030960202257,0.88,0.05
141,1.08653253930717,0.0825518590229965,0.84,0.05
142,1.02516232172256,0.0864644538970726,0.87,0.05
143,1.04927394423778,0.0830684656552285,0.84,0.05
144,1.07129769216276,0.0809948974189943,0.84,0.05
145,1.03920285101905,0.0835590769595966,0.84,0.05
146,1.08394347778494,0.0851289282020164,0.87,0.05
147,1.07105744760546,0.0803247579602579,0.82,0.05
148,1.04412178853439,0.0832471783306788,0.84,0.05
149,1.0628172333268,0.0854646213937769,0.88,0.05
150,1.04910077598918,0.0858689081845321,0.86,0.05
151,1.03608016285289,0.0860579682533801,0.86,0.05
152,1.043238339938,0.0829983877110672,0.85,0.05
153,1.02531785043671,0.0842880990788396,0.84,0.05
154,1.02688926544004,0.0878653817841729,0.88,0.05
155,1.05788102312383,0.0847157304894037,0.86,0.05
156,1.03167641408599,0.0794134188182272,0.82,0.05
157,1.08016633192913,0.0788930205296758,0.81,0.05
158,1.04324826980516,0.085411984868169,0.86,0.05
159,1.03350864452094,0.0866761049409023,0.88,0.05
160,1.08490266283639,0.0852806796401571,0.87,0.05
161,1.06868436387298,0.0828236933195312,0.84,0.05
162,1.06332244269969,0.0770914946198851,0.78,0.05
163,1.02015220719746,0.0885769272690784,0.9,0.05
164,1.0942472774795,0.0798357122908527,0.84,0.05
165,1.06663594296627,0.0835535172832546,0.85,0.05
166,1.05381326067859,0.0835805156314192,0.85,0.05
167,1.05472073651571,0.0833369607795151,0.84,0.05
168,1.08670037174289,0.0801882112053889,0.82,0.05
169,1.05946023819532,0.0764311869928723,0.77,0.05
170,1.10863555538646,0.0820188119751438,0.84,0.05
171,1.08926624089534,0.0836767768166166,0.87,0.05
172,1.0654788910503,0.0838050503941264,0.85,0.05
173,1.05744264062014,0.0792085358528538,0.8,0.05
174,1.0273788086467,0.0792063349689771,0.81,0.05
175,1.02364563156442,0.0872842723415753,0.87,0.05
176,1.05351767837447,0.0840726556433407,0.86,0.05
177,1.02606466578455,0.0886505479531005,0.89,0.05
178,1.05796226731104,0.0792062942222397,0.81,0.05
179,1.01797739385758,0.0878171998767993,0.88,0.05
180,1.01766760362641,0.0805453214729832,0.83,0.05
181,1.04593030358274,0.0912641184546837,0.91,0.05
182,1.0262025385459,0.0765966525140563,0.78,0.05
183,1.02724770182175,0.0838586937497143,0.85,0.05
184,1.03662060334392,0.0856869864768664,0.88,0.05
185,1.03788516347103,0.0865067422011209,0.88,0.05
186,1.0416930001119,0.0881483860427185,0.88,0.05
187,1.03620555556057,0.0830209025181402,0.84,0.05
188,1.05745354825277,0.0804617567342091,0.81,0.05
189,1.1093251212926,0.085282196811037,0.88,0.05
190,1.05198480049911,0.0875293638666775,0.89,0.05
191,1.07120292011414,0.0863629614560322,0.87,0.05
192,1.05433893389538,0.0871648725534198,0.87,0.05
193,1.08349303593783,0.08687649191738,0.89,0.05
194,1.07047406291744,0.0790123683657022,0.8,0.05
195,1.02498334379246,0.0810171530627471,0.82,0.05
196,1.07587082154702,0.0856938219309988,0.86,0.05
197,1.03987177431141,0.0851229989426762,0.86,0.05
198,1.06106475130485,0.083960183776253,0.84,0.05
199,1.03499949364837,0.0846954581915712,0.85,0.05
200,1.02858971012107,0.0800971268366708,0.82,0.05
201,1.04536030273431,0.0841402833657125,0.84,0.05
202,1.04860663185713,0.089043395314472,0.9,0.05
203,1.04995171166719,0.0856639229080186,0.86,0.05
204,1.06964142660479,0.0881549779819708,0.89,0.05
205,1.05218236511477,0.0859559940638787,0.86,0.05
206,1.03627772647743,0.0886503736627665,0.9,0.05
207,1.06009260042149,0.0804843905198055,0.81,0.05
208,1.06776793120729,0.0886942358612169,0.89,0.05
209,1.04535709248312,0.0814148996613236,0.82,0.05
210,1.07059197067392,0.0881671363553262,0.88,0.05
211,1.06266355001234,0.0825699675098703,0.82,0.05
212,1.03725362914637,0.0852711970963551,0.84,0.05
213,1.05631944186563,0.0784883753963138,0.78,0.05
214,1.05980336767506,0.0842951642583874,0.84,0.05
215,1.04595296195568,0.0881096378455044,0.88,0.05
216,1.05687137656018,0.0864387476236668,0.86,0.05
217,1.06394978419292,0.0832638762250597,0.85,0.05
218,1.04965935328138,0.086453269380668,0.88,0.05
219,1.05562291894723,0.0864330800686865,0.88,0.05
220,1.06774675285222,0.0785639804132338,0.8,0.05
221,1.04043110736417,0.0878374410188506,0.88,0.05
222,1.0609014688967,0.0890142834214605,0.91,0.05
223,1.04311708023316,0.0833842554217045,0.85,0.05
224,1.03720873675886,0.084005474386228,0.84,0.05
225,1.01182982443224,0.0830423501602032,0.84,0.05
226,1.02836774954538,0.0828148382537757,0.83,0.05
227,1.03656521955158,0.0825615324770947,0.84,0.05
228,1.01687796941515,0.0840312294790592,0.85,0.05
229,1.04012524785821,0.0853391459660173,0.87,0.05
230,1.04814530361857,0.0855427243081528,0.87,0.05
231,1.05066293463483,0.0858760262044191,0.87,0.05
232,1.0608916475243,0.080913232697247,0.82,0.05
233,1.05258203580547,0.085668485139664,0.87,0.05
234,1.03244155275163,0.0794791467491516,0.8,0.05
235,1.02346459501935,0.0814838917554689,0.81,0.05
236,1.03116730695331,0.0827898015206636,0.84,0.05
237,1.07380038516948,0.0887476706687481,0.9,0.05
238,1.02400844468508,0.0855902207570488,0.87,0.05
239,1.0561227507279,0.0842999159724394,0.85,0.05
240,1.05580473628432,0.084568617328738,0.85,0.05
241,1.06317254300359,0.0847062971729143,0.86,0.05
242,1.08975669754107,0.0857088607298107,0.87,0.05
243,1.06278040607496,0.0812531043388831,0.83,0.05
244,1.04733866567751,0.0789884892654475,0.8,0.05
245,1.04852762195754,0.0833309029542873,0.84,0.05
246,1.09171853337085,0.0862500163787614,0.88,0.05
247,1.0712267606389,0.0756130546207023,0.76,0.05
248,1.05454007644212,0.0849694621069662,0.86,0.05
249,1.07919846837188,0.0819007346570879,0.84,0.05
250,1.09035826468059,0.0871599848497529,0.89,0.05
251,1.09072943897543,0.0816824810943887,0.83,0.05
252,1.07977145157794,0.0834017010334455,0.84,0.05
253,1.0748988333523,0.083113074914795,0.83,0.05
254,1.09639263350887,0.0852139280969448,0.86,0.05
255,1.06639751667584,0.0812570025635823,0.83,0.05
256,1.09502011485532,0.0897687515879147,0.9,0.05
257,1.09796122809837,0.0864070321101886,0.87,0.05
258,1.09003684072185,0.0841311156313424,0.85,0.05
259,1.05186999553477,0.084583408225033,0.84,0.05
260,1.06302658260047,0.0829655287740341,0.84,0.05
261,1.0630769705977,0.082836555859772,0.85,0.05
262,1.07012588004169,0.0772837069833417,0.78,0.05
263,1.04237059229057,0.0822689679218687,0.84,0.05
264,1.07008617198501,0.0879396801993269,0.89,0.05
265,1.10666434319818,0.0834707928626965,0.83,0.05
266,1.05506902495356,0.0787911041718127,0.81,0.05
267,1.12525296591897,0.0846415201704441,0.84,0.05
268,1.09556802222739,0.0908534360453395,0.91,0.05
269,1.05820734998727,0.0785067666196946,0.79,0.05
270,1.07057608264304,0.0843092700207966,0.86,0.05
271,1.06292299275666,0.0828154742231385,0.85,0.05
272,1.06454832202229,0.0810401640993908,0.83,0.05
273,1.04755036443912,0.0834538403049014,0.84,0.05
274,1.09178413871913,0.0862432781943955,0.89,0.05
275,1.07620103044688,0.0838470828106088,0.85,0.05
276,1.07468851384502,0.0804852282072301,0.8,0.05
277,1.09081253771514,0.0801482843818462,0.8,0.05
278,1.0407213862381,0.0869135971655565,0.88,0.05
279,1.04659315780571,0.081580045755099,0.82,0.05
280,1.10155222015384,0.0892879892272658,0.89,0.05
281,1.08959156600585,0.0880706686481045,0.88,0.05
282,1.09406753505195,0.0920541053777443,0.92,0.05
283,1.07851345817172,0.0807238582162756,0.83,0.05
284,1.06519688999203,0.0786066008704589,0.81,0.05
285,1.03609312135841,0.0801319068421577,0.81,0.05
286,1.05803773240269,0.0836926323072819,0.85,0.05
287,1.03687646958064,0.0851823104382074,0.86,0.05
288,1.047664748466,0.0812596073580839,0.83,0.05
289,1.02994800624743,0.0814210967674656,0.83,0.05
290,1.05722261184065,0.0860762701274244,0.85,0.05
291,1.10297724650528,0.0855321570536546,0.86,0.05
292,1.106157709045,0.0849450660802735,0.85,0.05
293,1.06296354407991,0.0871279449024017,0.87,0.05
294,1.0703658132577,0.0844394674598885,0.85,0.05
295,1.05088192189836,0.0832127151887929,0.84,0.05
296,1.09014192013834,0.084930942545017,0.84,0.05
297,1.09543972250105,0.0844222602695063,0.84,0.05
298,1.0517893307829,0.0783993568106775,0.79,0.05
299,1.09056653941261,0.0863896233981966,0.88,0.05
300,1.08859650308725,0.088627900348765,0.9,0.05
301,1.0673525459934,0.090654856374832,0.9,0.05
302,1.05382688780325,0.0876743661232028,0.87,0.05
303,1.05569121880801,0.0855433186447827,0.88,0.05
304,1.05773728175699,0.0786383959712755,0.8,0.05
305,1.03498727771347,0.0772945066652918,0.77,0.05
306,1.05496099322066,0.0793660357194911,0.8,0.05
307,1.08407147262995,0.0884491894879111,0.88,0.05
308,1.10682018139489,0.087576532331286,0.87,0.05
309,1.06796971172364,0.0879718218909354,0.87,0.05
310,1.05936226211848,0.0904168247208805,0.91,0.05
311,1.07291039550164,0.0861055772726641,0.88,0.05
312,1.06814793899595,0.0918596196481436,0.93,0.05
313,1.06202448008353,0.083009783401558,0.83,0.05
314,1.08238983764788,0.0864660859879141,0.86,0.05
315,1.05126932656997,0.0829474998064037,0.83,0.05
316,1.05923875427139,0.0829120655011564,0.83,0.05
317,1.05015235554947,0.0809907662238885,0.8,0.05
318,1.04943369508745,0.0801081261159055,0.82,0.05
319,1.06215336238955,0.077465233692799,0.78,0.05
320,1.07028598215296,0.0847457935967117,0.85,0.05
321,1.0587977823352,0.0856139932394021,0.85,0.05
322,1.05258704964297,0.0797405918327665,0.81,0.05
323,1.05829441837456,0.0882211895601304,0.88,0.05
324,1.05966146154412,0.0809670890195865,0.83,0.05
325,1.01838694406581,0.0849159286389547,0.86,0.05
326,1.03453521570729,0.0911458516918981,0.91,0.05
327,1.03705952564627,0.0857518976385689,0.85,0.05
328,1.10903761862782,0.0920364259444197,0.9,0.05
329,1.11068988621768,0.0889328951588222,0.87,0.05
330,1.09180041007918,0.0864083691362623,0.84,0.05
331,0.996678332320393,0.0909501093427687,0.9,0.05
332,1.03710733505284,0.0905451885962742,0.91,0.05
333,1.10383470627306,0.090898969815997,0.89,0.05
334,1.12106283634242,0.0845033522191175,0.84,0.05
335,1.0494203590907,0.0874983379655643,0.88,0.05
336,1.03996136209906,0.0843129240238454,0.85,0.05
337,1.03940695992576,0.0857277467529015,0.85,0.05
338,1.07697514712227,0.0878798876921638,0.89,0.05
339,1.07143304911667,0.0870153556908243,0.88,0.05
340,1.05129257191919,0.077650617149976,0.78,0.05
341,1.02809665311303,0.083517640703712,0.84,0.05
342,1.03104671497454,0.0855482660141203,0.87,0.05
343,1.04233140020983,0.0799202484914795,0.81,0.05
344,1.00876004774548,0.0875943191951939,0.88,0.05
345,1.02247831633769,0.0820346764037946,0.84,0.05
346,1.04749601926936,0.0901574769092241,0.91,0.05
347,1.05894250081753,0.0829468717286156,0.85,0.05
348,1.08659691979115,0.0771671680205736,0.8,0.05
349,1.06215993586818,0.0819295812299659,0.85,0.05
350,1.04249817731979,0.0886919281379081,0.91,0.05
351,1.08603668902344,0.0803401739009061,0.8,0.05
352,1.03558207908358,0.0782005248155299,0.8,0.05
353,1.07712043379663,0.0862444042615571,0.89,0.05
354,1.07301447573765,0.084498014699819,0.85,0.05
355,1.04796489354606,0.0882526190813835,0.89,0.05
356,1.05867356042443,0.0849751661170168,0.86,0.05
357,1.06587633855688,0.0850268592382062,0.86,0.05
358,1.06784231403258,0.0871645934075789,0.88,0.05
359,1.06524132214695,0.0839294349816447,0.87,0.05
360,1.09413361478797,0.0793390015681436,0.82,0.05
361,1.07715327780307,0.0726625419933587,0.77,0.05
362,1.06349218727894,0.0801879023109429,0.82,0.05
363,1.05800699154799,0.0882716291504925,0.89,0.05
364,1.05600812456479,0.0891485070057014,0.9,0.05
365,1.08447917761388,0.0795968758704193,0.81,0.05
366,1.0965201403137,0.0769518687383369,0.8,0.05
367,1.08503255020602,0.0876208215476227,0.9,0.05
368,1.08942049277764,0.0810197352251099,0.81,0.05
369,1.06940573995353,0.0778981556066173,0.78,0.05
370,1.08941185201197,0.0817293184986124,0.84,0.05
371,1.06719881280002,0.0808506996528769,0.82,0.05
372,1.08236033310582,0.0866122931806519,0.87,0.05
373,1.06084204595754,0.0856654157012497,0.87,0.05
374,1.0590645309729,0.084003173263428,0.85,0.05
375,1.05237991777939,0.0808306259350204,0.81,0.05
376,1.08395271582397,0.0808671924633612,0.82,0.05
377,1.090409717198,0.0813947195873604,0.84,0.05
378,1.07527948536347,0.0804690205836199,0.83,0.05
379,1.06672557096492,0.0787892471202096,0.8,0.05
380,1.02990393827519,0.0876500168637752,0.88,0.05
381,1.09255808894988,0.087692926383103,0.87,0.05
382,1.07656416693489,0.0753391867198736,0.76,0.05
383,1.06387622737535,0.0885387778000877,0.9,0.05
384,1.06563570335596,0.0837926819892207,0.85,0.05
385,1.02929896304613,0.0791452555153496,0.82,0.05
386,1.02626633352103,0.0835204413627609,0.84,0.05
387,1.05030230555364,0.0838445645512648,0.85,0.05
388,1.04053415303944,0.0845690903958461,0.85,0.05
389,1.05676770384032,0.0837350486118785,0.85,0.05
390,1.05569176324137,0.0890068654415562,0.89,0.05
391,1.03390328746135,0.0811662733591108,0.81,0.05
392,1.05382875886332,0.0851756531636384,0.86,0.05
393,1.05535487444211,0.0862348240772264,0.86,0.05
394,1.0784476900143,0.0894103488342457,0.91,0.05
395,1.04348497056661,0.0871227029981734,0.87,0.05
396,1.03452642531006,0.0819312645220692,0.83,0.05
397,1.07849544909186,0.0929070136912347,0.91,0.05
398,1.05013614672674,0.0811990846349524,0.83,0.05
399,1.01247896291732,0.0847968696647506,0.85,0.05
400,1.04433927605107,0.0888437594880402,0.87,0.05
401,1.05002393990918,0.0913465871504739,0.91,0.05
402,1.02487067706765,0.0807455838210986,0.81,0.05
403,1.03832552926076,0.0891910569645366,0.88,0.05
404,1.03014678164623,0.0913783952959545,0.9,0.05
405,1.04482888257765,0.0860218833169269,0.86,0.05
406,1.02977389737374,0.0892137052684228,0.88,0.05
407,1.03534395141996,0.0812198716855322,0.83,0.05
408,1.04523018253555,0.0870499853840861,0.89,0.05
409,1.02485114039687,0.0882798250259035,0.88,0.05
410,1.0675114684087,0.087470727522272,0.89,0.05
411,1.03971908362616,0.0826369203073006,0.84,0.05
412,1.05209673292018,0.075568240227314,0.78,0.05
413,1.03995813912808,0.0832936297767267,0.84,0.05
414,1.05036540079871,0.075996698996546,0.77,0.05
415,1.0565757573403,0.0825289935353127,0.84,0.05
416,1.05066225685521,0.0822738846639504,0.83,0.05
417,1.08940409745563,0.0832952450952707,0.84,0.05
418,1.02958132173108,0.0881982973287532,0.89,0.05
419,1.08947338557731,0.0820467513735211,0.83,0.05
420,1.05645432938256,0.0856696933366354,0.86,0.05
421,1.05634361932798,0.0874507779242685,0.87,0.05
422,1.05446425816421,0.0877050620708267,0.88,0.05
423,1.05057216170903,0.0895039612680331,0.91,0.05
424,1.04149609862211,0.0820803076714686,0.84,0.05
425,1.06873652524294,0.0882409685336399,0.88,0.05
426,1.07653295022715,0.0952143684517508,0.94,0.05
427,1.09344662150197,0.0902658385848524,0.9,0.05
428,1.07283410007289,0.0836988850586799,0.84,0.05
429,1.04368516715567,0.080499645459425,0.82,0.05
430,1.09065360409183,0.0805884219510657,0.83,0.05
431,1.07291465641134,0.0850667704880777,0.87,0.05
432,1.06948089563103,0.0847824031656978,0.86,0.05
433,1.04149543300223,0.0812355767075826,0.82,0.05
434,1.0709652001234,0.0900936961378278,0.92,0.05
435,1.10265050045233,0.081106060405943,0.83,0.05
436,1.06499810482155,0.0759677641188245,0.78,0.05
437,1.07219593880188,0.0804574721319622,0.83,0.05
438,1.05712494422769,0.079481443374159,0.81,0.05
439,1.07052454309852,0.0791853205235273,0.81,0.05
440,1.0612482845404,0.0825505461390855,0.84,0.05
441,1.06189207707067,0.0875102262911149,0.89,0.05
442,1.05877625243544,0.0896154276719948,0.91,0.05
443,1.04264301084106,0.0875300182843005,0.87,0.05
444,1.02813662595727,0.0864581030410906,0.88,0.05
445,1.0652425363674,0.0860859790596781,0.88,0.05
446,1.05388989478255,0.0794418545939401,0.82,0.05
447,1.0285326379783,0.0843062054338423,0.86,0.05
448,1.02982248162824,0.0842207298811462,0.86,0.05
449,1.02246509045478,0.0830679807851397,0.85,0.05
450,1.02208851395178,0.0802198282511387,0.81,0.05
451,1.07783573617711,0.0855696784032979,0.87,0.05
452,1.0527171480613,0.078208177283963,0.78,0.05
453,1.04153572396428,0.0787359768534147,0.8,0.05
454,1.00330318673168,0.0819035539967958,0.86,0.05
455,1.03344365020234,0.0862125618430616,0.87,0.05
456,1.06432132966143,0.0856042723077737,0.88,0.05
457,1.06429850300509,0.0761890585748514,0.78,0.05
458,1.04810396219112,0.079874338921689,0.82,0.05
459,1.04229059311963,0.0859654031220815,0.88,0.05
460,1.07278712941472,0.0830969000525473,0.85,0.05
461,1.05622482979527,0.0842371801856005,0.85,0.05
462,1.08513872959901,0.0839522494973511,0.85,0.05
463,1.06597168962354,0.0807949166136358,0.82,0.05
464,1.06654736375304,0.0853256227313787,0.86,0.05
465,1.04935041097012,0.0739692480968601,0.75,0.05
466,1.05555182279019,0.0829696887125716,0.84,0.05
467,1.04779320987043,0.085830036314465,0.87,0.05
468,1.04784843406555,0.0871331433264077,0.88,0.05
469,1.00648780645716,0.0870600861354317,0.87,0.05
470,1.0450784117834,0.0852458269441203,0.85,0.05
471,1.07640509539182,0.0837904596110241,0.85,0.05
472,1.06937169442832,0.0866836859177681,0.88,0.05
473,1.09292097378257,0.0905633526645019,0.92,0.05
474,1.05273672206709,0.0823455275076091,0.83,0.05
475,1.05968415207764,0.0838454924333994,0.85,0.05
476,1.06798201007047,0.0855794412482271,0.86,0.05
477,1.05016060921896,0.0861180738515615,0.87,0.05
478,1.06055215935185,0.085065433790364,0.85,0.05
479,1.07363132162288,0.0881049045788781,0.9,0.05
480,1.07093824912127,0.0887662387331971,0.9,0.05
481,1.07757288207738,0.0863589092014026,0.87,0.05
482,1.05698589456123,0.0899380559014835,0.91,0.05
483,1.07866568013046,0.0769365909469265,0.78,0.05
484,1.07458297546429,0.0831569686745534,0.84,0.05
485,1.0543037087084,0.0793121585342015,0.8,0.05
486,1.07475998771267,0.0880873407701846,0.89,0.05
487,1.06198540002364,0.0855090480362703,0.86,0.05
488,1.03297862373452,0.0778050163878549,0.79,0.05
489,1.05918296506871,0.076718880581201,0.79,0.05
490,1.09015796721327,0.0879733347484297,0.87,0.05
491,1.06269081815931,0.0767735575083422,0.77,0.05
492,1.13501290311902,0.0894038776036582,0.89,0.05
493,1.10262469034276,0.0831488662463099,0.83,0.05
494,1.10010546692677,0.0811316756915276,0.81,0.05
495,1.09855681475119,0.0869863565885183,0.87,0.05
496,1.09341716329432,0.0806679964813783,0.8,0.05
497,1.11343702187735,0.0871661018879426,0.87,0.05
498,1.11133286926354,0.0885458949871005,0.89,0.05
499,1.06876443674695,0.0762932407450359,0.77,0.05
500,1.0626712671769,0.0833352534926144,0.86,0.05
501,1.04155127203133,0.0851329526000031,0.87,0.05
502,1.06022667842184,0.0839181476200583,0.87,0.05
503,1.04806455619094,0.0782753111273321,0.8,0.05
504,1.05122964448002,0.0874049480316501,0.9,0.05
505,1.05040834826294,0.083984118393549,0.86,0.05
506,1.04313312706816,0.08225886836715,0.85,0.05
507,1.05264229351268,0.0735167768153996,0.75,0.05
508,1.05653712471594,0.0859982688150996,0.88,0.05
509,1.07074514328198,0.0857866251557874,0.87,0.05
510,1.11921171362507,0.0861197954090402,0.86,0.05
511,1.07281106773475,0.0810857970658908,0.82,0.05
512,1.05146215870434,0.0823183709225477,0.83,0.05
513,1.06705357794774,0.0851524837709239,0.86,0.05
514,1.05458870409746,0.0833638002457202,0.85,0.05
