Iteration,Agent_1,Agent_2,Agent_3
1,0.709679594908349,0.359336272989953,0.176717045903754
2,0.768634458309365,0.4121727839681,0.177606555349494
3,0.72283628938215,0.335275387434977,0.120089248348025
4,0.803634412321707,0.302407137101078,0.172906603468508
5,0.766378512322798,0.178538510004012,0.171895035511273
6,0.78479621842838,0.40425605129891,0.167333854370267
7,0.812776049222214,0.282942762801929,0.122011035326322
8,0.745958575613249,0.448656298107,0.125756815768397
9,0.812140730532591,0.358689023036058,0.180423238017742
10,0.856320996740968,0.460757095933653,0.179482998308205
11,0.78187645174415,0.354980048633265,0.20316866568507
12,0.860210527562076,0.334928615319907,0.212161388441703
13,0.870349946061129,0.313639473918759,0.241311779245722
14,0.877897252874226,0.299188612587857,0.178037865397138
15,0.860336182298555,0.355792418068123,0.156453892663363
16,0.870879812262201,0.408128325918425,0.177319505342333
17,0.862045037277807,0.304303625643337,0.132763835806347
18,0.895773908285986,0.371387448369273,0.205932705653753
19,0.925953731150115,0.340961628256186,0.16592093674494
20,0.902944962642952,0.392838952205813,0.181296507212457
21,0.909418005720223,0.335168947573126,0.160191172100124
22,0.905768913499443,0.264107501011919,0.193020811584678
23,0.920087773292359,0.372525840608442,0.175880809385047
24,0.906749184999651,0.321614692234223,0.138635569322283
25,0.890517599324651,0.355003342601188,0.189589364135273
26,0.93169829744722,0.495577978320703,0.193994459924579
27,0.914346649428515,0.375683409791231,0.149357329779458
28,0.897888977120206,0.231261643448576,0.125160557800152
29,0.876293004881977,0.375352263806021,0.122429756917771
30,0.907696104031943,0.319388758149183,0.130265489304219
31,0.944369667143176,0.264776189958149,0.128221327591557
32,0.942004099661816,0.445636376376497,0.183544763725969
33,0.902764668200936,0.40961153094813,0.157916677650239
34,0.914762978789912,0.284186123001092,0.14688870803597
35,0.936974016641125,0.371552821373561,0.174923400144037
36,0.898264583771806,0.406857900331643,0.139833862955555
37,0.942496244213031,0.211885139134425,0.154430259376126
38,0.944234830773686,0.32008375181745,0.177620421175192
39,0.950763848047499,0.479988807517428,0.183054713565876
40,0.95144113996512,0.265914089184989,0.12333230855779
41,0.911559887807072,0.387177897774231,0.230421627851797
42,0.952898793961952,0.407289310947972,0.1731187661339
43,0.92090213796623,0.301766141442763,0.203129686691874
44,0.961551071554359,0.319976974375645,0.180236576750218
45,0.962443508618581,0.39142858057041,0.21752296084472
46,0.904676049833964,0.318671027944912,0.234860570858861
47,0.952796545790531,0.3220214270145,0.200055081170825
48,0.900828443549388,0.501199197691741,0.16583175712837
49,0.941218421814711,0.336021448582048,0.190667986363746
50,0.955761519057607,0.262255911462666,0.163267355693468
51,0.5634848173254,0.677174075368039,0.340893108599616
52,0.655125911243934,0.685134467458474,0.329973643250331
53,0.740965116640783,0.642614443549577,0.390592219051815
54,0.77903900292595,0.676546246311937,0.325881873716023
55,0.877044924497533,0.779918363336669,0.332949253769317
56,0.849056916904221,0.63917122613855,0.295663737046188
57,0.940085854214371,0.693325676314897,0.304840090187332
58,0.88156368870522,0.731188764029136,0.367231350617197
59,0.859023859523932,0.751685943420964,0.334493742347311
60,0.937423022892631,0.531882608582646,0.320188141386084
61,0.933861147148803,0.728773044171547,0.413380033985216
62,0.952226767661347,0.678319093086279,0.301469449448445
63,0.947261021065778,0.596796892523318,0.305799052956953
64,0.964158452863971,0.657095149829319,0.342826079926756
65,0.970167191885203,0.608725686861264,0.351950636865095
66,0.957517673510502,0.642248675870047,0.32237552602874
67,0.970167191885203,0.766720426166614,0.385059533929473
68,0.950763848047499,0.705886441684814,0.413815227014898
69,0.953866882988789,0.747164159424634,0.351401389776701
70,0.946250440649926,0.729213167050089,0.297134637944377
71,0.970167191885203,0.64547818291874,0.274824188624038
72,0.970167191885203,0.678144387296821,0.339253937447053
73,0.970167191885203,0.734595516175329,0.339633465711449
74,0.970167191885203,0.695769801265188,0.329662682218382
75,0.970167191885203,0.66058799421611,0.355036731729808
76,0.970167191885203,0.731196844303964,0.34198066261481
77,0.937701509192584,0.730844167598625,0.327643610242312
78,0.970167191885203,0.688550379672178,0.338225895678639
79,0.953117073486325,0.676991017541906,0.306307514160481
80,0.941141595496742,0.711658796548616,0.325980983431093
81,0.940013071600409,0.658136680881391,0.309428695888414
82,0.957629985313414,0.727946440741618,0.357102192608452
83,0.970167191885203,0.726073726253443,0.369136704644468
84,0.970167191885203,0.67318766960235,0.372608798096726
85,0.943547329706381,0.76930763068279,0.322755211991432
86,0.951536369986815,0.748951829676358,0.312843843489537
87,0.95470455572169,0.688808132812294,0.333108739753241
88,0.958522589861013,0.80499240357316,0.3320251461596
89,0.970167191885203,0.71329319649229,0.380012923285567
90,0.956155961972578,0.768786806690492,0.355309040092249
91,0.933165868681814,0.734247452929993,0.365139310714106
92,0.970167191885203,0.715363153018863,0.372165548724152
93,0.961564277008853,0.690180934588579,0.343279206748063
94,0.962131777518956,0.658198512654812,0.300207062316816
95,0.944694584906917,0.689275224478269,0.306144755880536
96,0.970167191885203,0.674076681784036,0.286622472715355
97,0.955359736806716,0.775144183968681,0.324774489397707
98,0.970167191885203,0.680741342470696,0.369769582499766
99,0.951484817589512,0.605220865643132,0.342907293470353
100,0.970167191885203,0.708624324203498,0.277037281765982
