Iteration,Agent_1,Agent_2,Agent_3
1,0.0136986301369863,0.0410958904109589,0.0136986301369863
2,0.0588235294117647,0,0.0147058823529412
3,0.0151515151515152,0.0303030303030303,0.0151515151515152
4,0.0142857142857143,0.0142857142857143,0
5,0.0133333333333333,0,0
6,0.0422535211267606,0.0422535211267606,0.028169014084507
7,0.0172413793103448,0.0172413793103448,0.0344827586206897
8,0.0634920634920635,0.0158730158730159,0.0317460317460317
9,0,0.0138888888888889,0.0138888888888889
10,0.0277777777777778,0.0277777777777778,0.0138888888888889
