Iteration,Agent_1,Agent_2,Agent_3
185,0.02,0.02,0.03
186,0,0.02,0.01
187,0.03,0,0.01
188,0.02,0.02,0
189,0.01,0.01,0.01
190,0,0.01,0
191,0,0.04,0.02
192,0.01,0.02,0.02
193,0.02,0.02,0.01
194,0.01,0.01,0
195,0.02,0,0.03
196,0.03,0,0
197,0.03,0.04,0.03
198,0.02,0,0
199,0.02,0,0.01
200,0.02,0.02,0.01
201,0.02,0,0
202,0.01,0.03,0.01
203,0.01,0.01,0.01
204,0.03,0,0.02
205,0.01,0.05,0.02
206,0.01,0.03,0.02
207,0,0.01,0
208,0.02,0.02,0.01
209,0.03,0.04,0.03
210,0.03,0.05,0.01
211,0.02,0.01,0.02
212,0,0.03,0.03
213,0,0,0.01
214,0.01,0.02,0
215,0.04,0,0
216,0.03,0.01,0.01
217,0.02,0.01,0.01
218,0.05,0.02,0.03
219,0,0.01,0.02
220,0.02,0.01,0
221,0.04,0,0.04
222,0.01,0.02,0
223,0.02,0.04,0.02
224,0.01,0,0.02
225,0.03,0.01,0.02
226,0,0,0.01
227,0.03,0,0.02
228,0.03,0.03,0.02
229,0,0.02,0.02
230,0,0.03,0.01
231,0.04,0.01,0.04
232,0,0.01,0.01
233,0.02,0.03,0.03
234,0.01,0.01,0.02
235,0.04,0,0.02
236,0.03,0,0
237,0,0.01,0.01
238,0.05,0.02,0.02
239,0.01,0.03,0.03
240,0.02,0.05,0
241,0,0.01,0.01
242,0.01,0.01,0.02
243,0.03,0.02,0.02
244,0.01,0,0.01
245,0.02,0.01,0.01
246,0.03,0.01,0
247,0.04,0.01,0.02
248,0.01,0.03,0.01
249,0.03,0,0
250,0.01,0.03,0.02
251,0.03,0.01,0.02
252,0.04,0.02,0.01
253,0,0.02,0.01
254,0.03,0.01,0.03
255,0.04,0.01,0
256,0.04,0.03,0
257,0,0.01,0
258,0.02,0.01,0.03
259,0.04,0.01,0.01
260,0.02,0.01,0.01
261,0.03,0,0.01
262,0.01,0.02,0.01
263,0.01,0,0
264,0.02,0.03,0.02
265,0.03,0.03,0.02
266,0.02,0.01,0
267,0,0.02,0.02
268,0,0.02,0.01
269,0.01,0,0.03
270,0.01,0.01,0.01
271,0.05,0.02,0.01
272,0.01,0.01,0.02
273,0.01,0.02,0.03
274,0,0.01,0
275,0,0.03,0
276,0.02,0.02,0.02
277,0.04,0.01,0.01
278,0.01,0,0.01
279,0.02,0.04,0.01
280,0.02,0.02,0.01
281,0,0.03,0.01
282,0.01,0.03,0
283,0.02,0.02,0.02
284,0.02,0,0.01
285,0.02,0.01,0
286,0.01,0.04,0.01
287,0.05,0,0
288,0.05,0.02,0.01
289,0.03,0.02,0.01
290,0.01,0.02,0.01
291,0.03,0,0.01
292,0.02,0.03,0.03
293,0,0.01,0.02
294,0.01,0.04,0.01
295,0.01,0.04,0.02
296,0.02,0.01,0.02
297,0,0,0
298,0.03,0.02,0
299,0.01,0.03,0
300,0.01,0.01,0.03
301,0.04,0,0.01
302,0.02,0.01,0.02
303,0.02,0.02,0
304,0.03,0.01,0.03
305,0.03,0.04,0.01
306,0.01,0.01,0.01
307,0.01,0.03,0.01
308,0.03,0.02,0.03
309,0.04,0.02,0
310,0.01,0,0.01
311,0.02,0,0.01
312,0.05,0.01,0.01
313,0.01,0.01,0.01
314,0.02,0,0.03
315,0.02,0,0
316,0,0,0.02
317,0.03,0.01,0.04
318,0.04,0,0.01
319,0,0.02,0.02
320,0.01,0,0
321,0.05,0.01,0.03
322,0.03,0.01,0
323,0.03,0.01,0.03
324,0.01,0.04,0.02
325,0.04,0.01,0.02
326,0.01,0.03,0
327,0.02,0,0.02
328,0.03,0.01,0
329,0.03,0,0.01
330,0,0.01,0.02
331,0.01,0.01,0
332,0.02,0.03,0.02
333,0.03,0,0
334,0,0.01,0.01
335,0.02,0.01,0.01
336,0.02,0,0
337,0.04,0.04,0.02
338,0.04,0.02,0.01
339,0.01,0,0.01
340,0.01,0.01,0.04
341,0.01,0.03,0.02
342,0.04,0.02,0.03
343,0.04,0.01,0
344,0.02,0.05,0.01
345,0.01,0.06,0.01
346,0.02,0.03,0.03
347,0.01,0.01,0.02
348,0.03,0.01,0.01
349,0.01,0.05,0
350,0.01,0.02,0.03
351,0.02,0.03,0.02
352,0.01,0.01,0
353,0.06,0,0.01
354,0.02,0.02,0.04
355,0.02,0,0.01
356,0,0.02,0
357,0.03,0,0.01
358,0.01,0.02,0.03
359,0.03,0.01,0.03
360,0.01,0.01,0
361,0.03,0.04,0.01
362,0.03,0.01,0.01
363,0.01,0.01,0.01
364,0.02,0.01,0
365,0.02,0.02,0.01
366,0.03,0,0.03
367,0.01,0.03,0
368,0.01,0.03,0.01
369,0.01,0.03,0
370,0.03,0.01,0.02
371,0.01,0.03,0.02
372,0.02,0.04,0
373,0.01,0.02,0.03
374,0.02,0,0.01
375,0.02,0.01,0
376,0.03,0.06,0.03
377,0.01,0.02,0.01
378,0,0.03,0
379,0.04,0,0.02
380,0.01,0,0.01
381,0.02,0.03,0.01
382,0.01,0.01,0.02
383,0.01,0.03,0.01
384,0.02,0.03,0.03
385,0.01,0.01,0.01
386,0.01,0,0
387,0.01,0.02,0.04
388,0,0.02,0
389,0.02,0.03,0.05
390,0.03,0.04,0.02
391,0.02,0,0.01
392,0.03,0,0.01
393,0.01,0,0.02
394,0.03,0.01,0.01
395,0.02,0.01,0
396,0.02,0,0
397,0.01,0.05,0.02
398,0.02,0.03,0.01
399,0.01,0.03,0
400,0,0,0.02
401,0.04,0.01,0.04
402,0.02,0.03,0.01
403,0.02,0.04,0
404,0,0,0
405,0,0.01,0.02
406,0.05,0.04,0.01
407,0.01,0.01,0
408,0.02,0.03,0.04
409,0.01,0.03,0.01
410,0.01,0.04,0.03
411,0.01,0,0.03
412,0.04,0.05,0.02
413,0.01,0,0.01
414,0.02,0,0.03
415,0,0.02,0.02
416,0.03,0.02,0.02
417,0.01,0,0
418,0,0.02,0
419,0,0,0.06
420,0.01,0.01,0.01
421,0.02,0.01,0.06
422,0.01,0.03,0.03
423,0,0.01,0.01
424,0.01,0.01,0.02
425,0.02,0.01,0.04
426,0.01,0.03,0.02
427,0.03,0.01,0.04
428,0.01,0.02,0.01
429,0.05,0.03,0.02
430,0.07,0.03,0.01
431,0,0.01,0.01
432,0.01,0,0.03
433,0.03,0.01,0.01
434,0,0.04,0.01
435,0.04,0.02,0.02
436,0.01,0.03,0
437,0.01,0.01,0.01
438,0.01,0.02,0.02
439,0.03,0.02,0.01
440,0.02,0,0.02
441,0.04,0.05,0
442,0.01,0.01,0.01
443,0.02,0,0.01
444,0.01,0.01,0
445,0,0.04,0.01
446,0.02,0.03,0.02
447,0.01,0.03,0
448,0.01,0.01,0.02
449,0,0.03,0.02
450,0.02,0.02,0
451,0.04,0.04,0.03
452,0.01,0,0.01
453,0.03,0.01,0
454,0.01,0,0.03
455,0.01,0.02,0.01
456,0.05,0.03,0
457,0.04,0.01,0.01
458,0.02,0.01,0.02
459,0.01,0.02,0.05
460,0,0.03,0.04
461,0.01,0.04,0.02
462,0.03,0.02,0.03
463,0.03,0.03,0.01
464,0.01,0.01,0.02
465,0.02,0.05,0.01
466,0.02,0.02,0.04
467,0.03,0.01,0
468,0.02,0.02,0
469,0.01,0,0.02
470,0.02,0.02,0.01
471,0.01,0.02,0
472,0.03,0.02,0.01
473,0.01,0.01,0.03
474,0.01,0.03,0
475,0.02,0.01,0.01
476,0.04,0.03,0.02
477,0.02,0,0.01
478,0.01,0.01,0.02
479,0.03,0.01,0
480,0.02,0.01,0.01
481,0.02,0.01,0.01
482,0.01,0.01,0.01
483,0.02,0.04,0
484,0.01,0.01,0.03
485,0.01,0.02,0.01
486,0.02,0,0.05
487,0.02,0.02,0.01
488,0.01,0.01,0
489,0.01,0.01,0.02
490,0.02,0.05,0.01
491,0,0.01,0.02
492,0.01,0.03,0
493,0.02,0,0.03
494,0,0.04,0.02
495,0.02,0.01,0.01
496,0.02,0.02,0
497,0.01,0.02,0.02
498,0,0.01,0.02
499,0.03,0.03,0
500,0,0.02,0.02
501,0.02,0.03,0
502,0.03,0.05,0.02
503,0,0.03,0.02
504,0,0,0
505,0.03,0,0.03
506,0,0.03,0.01
507,0.01,0.03,0.01
508,0.04,0,0.01
509,0.02,0.03,0.02
510,0.01,0.02,0.01
511,0,0.02,0.01
512,0.02,0,0.02
513,0.04,0.03,0.02
514,0,0.03,0.02
515,0.02,0,0.04
516,0.02,0,0
517,0.03,0,0.01
518,0,0.02,0.01
519,0.03,0.03,0.02
520,0.03,0,0.02
521,0.02,0.04,0.02
522,0.03,0.03,0.02
523,0.01,0.01,0.01
524,0.04,0.03,0.01
525,0.01,0.02,0.01
526,0.01,0.03,0.01
527,0.04,0,0
528,0.04,0,0.02
529,0.05,0,0
530,0.03,0.04,0.02
531,0.03,0.01,0
532,0.01,0,0
533,0.03,0,0.02
534,0.01,0.01,0.04
535,0.03,0.02,0.01
536,0.04,0.02,0.01
537,0.02,0.01,0.01
538,0.02,0.03,0
539,0.02,0.01,0.01
540,0.01,0.02,0.01
541,0.02,0.02,0
542,0.02,0.02,0
543,0.02,0.01,0.02
544,0.04,0.01,0.01
545,0,0,0.01
546,0.04,0,0.01
547,0.01,0.01,0.04
548,0.04,0.02,0.01
549,0.04,0.01,0.02
550,0.03,0,0.02
551,0.04,0.02,0.03
552,0.02,0.01,0.04
553,0.01,0.01,0
554,0.02,0.03,0
555,0.03,0.02,0.01
556,0.01,0.02,0
557,0.02,0.02,0.03
558,0.01,0,0.01
559,0.01,0.01,0.01
560,0.03,0.02,0.02
561,0.02,0,0
562,0.02,0.02,0.01
563,0.02,0,0
564,0.02,0,0.02
565,0.02,0.01,0.02
566,0.01,0.02,0.03
567,0.04,0.01,0
568,0.05,0.01,0.03
569,0,0.04,0.03
570,0,0.01,0.01
571,0.02,0.03,0.02
572,0,0.05,0
573,0.02,0.03,0
574,0.02,0.01,0
575,0,0,0.02
576,0.01,0.03,0.02
577,0.03,0.04,0.03
578,0,0.01,0.03
579,0,0.01,0.02
580,0.01,0.02,0.03
581,0.01,0,0
582,0.04,0.01,0.01
583,0.01,0,0
584,0,0.02,0.04
585,0.01,0,0
586,0.02,0.01,0.01
587,0.01,0.01,0.05
588,0.01,0.02,0
589,0.01,0.01,0.01
590,0,0.03,0.01
591,0.03,0,0.02
592,0.01,0,0
593,0.02,0,0.02
594,0.01,0,0
595,0.02,0.01,0.01
596,0,0.04,0.02
597,0.02,0,0.01
598,0.01,0.03,0
599,0.02,0,0.03
600,0.04,0.03,0.01
601,0.01,0.01,0.02
602,0.02,0.04,0.02
603,0.01,0.02,0.02
604,0.03,0.03,0.03
605,0.03,0.01,0.03
606,0.04,0.02,0
607,0.01,0.01,0.02
608,0,0.01,0.05
609,0,0.01,0.02
610,0,0.02,0.01
611,0,0.01,0.01
612,0.02,0.01,0
613,0.01,0,0.02
614,0.03,0.03,0.03
615,0.01,0.03,0.02
616,0,0.01,0
617,0.01,0.01,0
618,0.01,0.03,0
619,0.03,0,0
620,0.01,0.02,0.01
621,0,0.01,0
622,0.01,0.03,0.01
623,0.02,0.02,0.01
624,0.03,0,0.02
625,0.01,0.03,0
626,0.01,0.02,0.01
627,0.01,0.01,0.05
628,0.01,0.01,0.01
629,0.01,0.01,0.03
630,0.01,0.01,0
631,0.01,0,0.02
632,0.03,0,0.01
633,0.01,0.01,0
634,0.01,0.01,0.01
635,0.02,0.03,0
636,0.01,0,0.02
637,0.01,0.01,0
638,0.04,0.03,0.01
639,0.03,0.01,0.02
640,0.02,0.02,0.04
641,0.03,0.01,0
642,0.01,0.01,0
643,0.02,0.02,0
644,0,0.03,0.01
645,0.03,0.04,0.03
646,0,0.01,0.01
647,0,0,0.01
648,0.03,0.01,0.01
649,0.01,0,0.01
650,0.01,0.01,0.02
651,0,0.06,0
652,0.01,0,0.01
653,0,0.02,0.01
654,0.01,0.01,0
655,0.02,0.03,0
656,0,0.02,0
657,0,0.02,0.01
658,0.02,0,0.01
659,0,0.03,0.02
660,0,0.01,0.03
661,0.02,0,0.01
662,0.02,0,0
663,0.01,0.03,0.03
664,0.01,0.01,0.01
665,0.01,0.03,0.01
666,0.03,0.02,0.01
667,0.03,0.03,0.03
668,0.02,0.01,0.01
669,0.01,0.02,0
670,0.03,0.02,0.01
671,0.01,0.03,0.03
672,0,0.02,0.03
673,0.04,0.01,0.01
674,0.02,0.02,0.01
675,0.02,0.02,0.05
676,0.01,0.04,0
677,0.01,0,0.02
678,0.01,0.01,0
679,0,0.01,0.03
680,0.04,0.02,0.04
681,0.02,0.02,0.03
682,0.02,0,0.01
683,0.01,0.01,0.03
684,0.01,0.01,0.04
685,0.03,0.01,0.02
686,0.01,0,0.04
687,0,0.03,0.01
688,0.02,0.02,0.03
689,0.01,0.01,0.04
690,0.03,0.02,0.02
691,0.03,0.01,0.04
692,0.01,0.04,0
693,0.04,0.05,0.02
694,0.04,0.01,0
695,0.03,0.01,0
696,0.03,0.02,0.01
697,0.02,0.01,0.02
698,0.01,0.01,0.03
699,0.01,0,0.01
700,0.04,0,0
701,0.02,0.01,0.01
702,0.01,0.02,0.05
703,0.01,0.01,0.01
704,0.03,0.03,0
705,0,0.03,0.01
706,0.02,0.02,0.01
707,0,0.01,0.01
708,0.02,0.04,0
709,0.02,0.01,0.01
710,0.03,0.01,0.03
711,0.03,0.01,0.02
712,0.02,0.02,0.03
713,0.02,0.01,0.01
714,0.02,0.01,0
715,0.01,0.01,0.04
716,0.02,0.02,0.03
717,0.03,0.01,0.03
718,0.03,0,0.04
719,0.02,0.02,0.01
720,0.02,0.03,0.01
721,0.02,0.01,0
722,0.02,0,0
723,0.03,0,0.01
724,0.02,0.02,0.03
725,0.03,0.02,0.02
726,0.03,0.01,0.03
727,0.01,0.04,0.01
728,0.01,0.03,0.01
729,0.01,0.02,0.01
730,0.01,0.02,0.02
731,0.01,0.01,0.02
732,0.01,0.01,0
733,0.01,0.02,0.01
734,0.02,0.01,0.01
735,0.01,0.02,0.03
736,0.01,0.03,0.01
737,0.05,0.03,0.02
738,0.02,0.02,0.05
739,0.03,0.04,0.01
740,0,0.03,0
741,0,0.03,0.02
742,0.04,0.04,0.03
743,0,0,0.02
744,0.01,0.01,0.02
745,0.02,0.01,0.01
746,0,0,0.01
747,0,0.01,0.01
748,0.03,0.02,0.03
749,0.01,0.02,0.02
750,0.02,0.04,0.01
751,0.01,0.03,0.01
752,0.02,0.01,0.02
753,0.01,0.01,0.01
754,0.04,0.01,0.01
755,0.02,0,0.02
756,0.01,0.01,0.02
757,0.01,0.01,0.01
758,0.02,0.01,0.01
759,0,0.06,0.01
760,0.03,0.02,0.04
761,0.01,0,0.02
762,0.02,0.01,0.03
763,0.01,0.02,0
764,0.02,0.01,0.01
765,0,0.03,0.01
766,0.01,0.03,0.01
767,0.02,0.01,0.02
768,0.01,0.01,0.01
769,0.03,0.02,0.01
770,0.01,0.02,0.04
771,0.01,0.03,0.03
772,0.02,0.02,0.01
773,0.01,0,0.01
774,0.01,0.02,0
775,0.01,0.01,0.03
776,0,0.03,0.03
777,0.02,0.02,0.03
778,0.01,0.02,0.01
779,0.01,0.01,0
780,0.03,0.04,0.01
781,0.01,0.03,0.02
782,0.01,0.02,0
783,0.01,0.01,0.03
784,0.05,0.02,0.01
785,0.01,0.02,0.03
786,0.01,0.04,0
787,0,0.01,0.02
788,0.02,0.02,0.01
789,0.02,0,0.01
790,0.02,0,0.01
791,0.01,0.03,0.01
792,0.01,0.02,0.04
793,0,0.03,0.02
794,0.01,0.01,0.01
795,0.03,0.02,0.04
796,0.04,0.01,0.01
797,0,0.03,0.04
798,0.01,0.05,0.01
799,0.02,0.03,0.03
800,0.01,0,0.01
801,0.02,0.03,0.01
802,0,0.04,0.01
803,0,0.02,0.01
804,0.01,0.03,0.02
805,0.02,0.06,0
806,0,0.01,0.01
807,0.01,0.02,0.02
808,0.02,0.03,0
809,0.02,0.05,0.01
810,0.02,0.05,0
811,0,0.01,0.02
812,0,0.03,0.02
813,0.02,0.05,0.02
814,0.01,0.03,0.01
815,0.02,0.01,0.02
816,0,0.02,0.01
817,0.02,0.02,0.02
818,0.02,0.03,0
819,0.03,0.02,0.01
820,0.02,0.03,0.01
821,0.01,0.01,0.01
822,0.02,0.03,0
823,0.03,0.02,0.01
824,0.01,0.02,0
825,0.01,0,0
826,0.01,0.03,0.01
827,0.01,0.02,0.01
828,0.04,0.01,0.01
829,0.01,0.01,0
830,0.01,0,0.01
831,0,0.04,0.01
832,0.01,0.02,0.01
833,0.04,0,0.01
834,0,0.03,0.02
835,0,0,0.02
836,0.01,0.02,0.01
837,0.01,0.01,0.01
838,0.01,0.01,0.02
839,0.04,0.01,0.01
840,0,0.04,0.02
841,0.02,0.02,0.02
842,0.02,0,0.03
843,0,0.02,0.03
844,0.02,0.01,0.01
845,0,0,0.03
846,0.01,0.01,0.01
847,0.02,0,0.01
848,0.01,0.01,0.01
849,0.01,0.03,0.01
850,0,0,0
851,0.04,0.01,0.01
852,0.01,0.02,0
853,0,0.01,0.01
854,0,0,0.01
855,0.01,0,0.02
856,0.01,0,0
857,0,0.01,0.01
858,0.01,0,0.01
859,0,0.03,0.01
860,0.02,0.03,0.03
861,0.01,0.04,0
862,0.01,0.01,0.03
863,0.01,0.03,0.01
864,0.01,0.02,0.02
865,0.02,0,0.02
866,0.03,0.03,0.02
867,0.01,0,0.02
868,0,0.03,0
869,0.02,0.01,0.01
870,0.01,0.03,0.01
871,0.02,0.02,0.01
872,0,0.02,0
873,0,0.02,0
874,0.03,0.02,0
875,0.02,0.02,0.02
876,0.01,0.02,0
877,0.05,0.01,0.03
878,0,0.01,0.02
879,0.02,0.01,0
880,0.03,0.01,0
881,0.04,0.01,0.01
882,0.03,0.01,0.02
883,0.02,0.02,0.03
884,0,0.03,0.01
885,0.01,0.05,0.02
886,0.03,0.04,0.02
887,0.01,0.01,0.01
888,0.01,0,0.01
889,0.02,0.03,0
890,0.04,0,0.03
891,0.03,0.01,0.02
892,0.01,0.03,0
893,0,0.01,0
894,0.02,0,0.04
895,0.01,0.02,0
896,0,0.02,0.03
897,0.01,0.03,0.03
898,0.02,0.02,0.02
899,0.02,0,0.01
900,0.06,0.04,0.05
901,0.01,0.02,0.01
902,0.04,0.03,0
903,0.01,0.01,0.01
904,0.02,0.01,0.02
905,0,0.03,0.02
906,0.03,0,0.01
907,0.01,0.02,0.01
908,0.04,0.01,0.01
909,0.02,0.02,0
910,0.01,0.02,0.01
911,0.01,0,0.02
912,0,0.01,0.03
913,0.01,0.03,0.02
914,0,0.01,0.01
915,0,0.01,0
916,0.01,0.02,0.04
917,0.01,0.04,0.01
918,0.03,0.01,0.01
919,0.03,0.04,0.01
920,0,0.01,0.01
921,0.02,0.03,0
922,0.04,0.02,0
923,0.01,0.02,0.01
924,0.02,0.01,0.04
925,0.02,0.01,0.03
926,0.02,0.01,0.01
927,0.03,0.02,0.04
928,0.04,0.03,0.04
929,0.01,0,0.01
930,0.02,0.01,0
931,0.03,0.01,0.05
932,0.01,0,0.02
933,0,0.03,0.01
934,0.02,0,0.02
935,0.02,0,0.02
936,0.02,0.01,0
937,0.03,0.01,0.01
938,0.03,0.02,0.01
939,0.02,0.01,0.04
940,0,0.02,0
941,0.02,0,0.02
942,0,0,0.01
943,0.02,0,0.02
944,0.03,0.01,0.01
945,0.04,0.05,0
946,0.01,0.02,0
947,0.01,0.02,0.01
948,0.03,0.03,0
949,0,0,0.01
950,0.02,0,0.03
951,0.02,0.02,0.03
952,0,0.01,0.02
953,0.05,0,0
954,0.02,0.04,0
955,0.01,0.02,0.01
956,0.03,0,0.03
957,0,0.04,0.02
958,0,0.02,0
959,0.05,0.03,0
960,0.01,0,0.04
961,0.01,0.02,0.01
962,0.02,0,0.01
963,0.04,0.01,0.02
964,0.02,0.02,0
965,0.03,0,0.03
966,0.03,0.01,0.02
967,0.03,0,0.01
968,0.02,0.02,0.01
969,0,0.01,0.02
970,0.02,0.04,0
971,0.03,0,0.03
972,0.02,0.01,0
973,0.04,0,0.02
974,0,0.01,0
975,0.01,0,0
976,0.02,0.03,0
977,0.01,0.04,0.02
978,0.01,0.02,0.01
979,0.02,0.02,0.01
980,0.01,0.02,0
981,0,0.01,0.01
982,0.01,0.04,0
983,0.01,0.02,0.03
984,0.01,0.01,0.02
985,0.01,0.05,0.03
986,0.01,0,0.02
987,0.01,0.04,0.01
988,0.03,0.02,0.02
989,0.01,0.03,0.01
990,0.04,0.03,0
991,0.02,0.01,0
992,0.01,0.04,0.01
993,0,0.04,0.02
994,0,0.04,0
995,0.03,0.02,0
996,0.01,0.03,0
997,0.01,0.05,0.03
998,0.01,0.02,0
999,0.01,0.02,0
1000,0.01,0.03,0.03
