Iteration,Agent_1,Agent_2,Agent_3
155,0.2,0.16,0.23
156,0.28,0.28,0.22
157,0.27,0.32,0.23
158,0.2,0.22,0.29
159,0.2,0.27,0.24
160,0.32,0.26,0.26
161,0.22,0.28,0.17
162,0.25,0.28,0.2
163,0.23,0.16,0.24
164,0.25,0.26,0.24
165,0.21,0.21,0.23
166,0.27,0.17,0.25
167,0.33,0.19,0.23
168,0.28,0.24,0.24
169,0.23,0.22,0.3
170,0.25,0.23,0.27
171,0.3,0.18,0.24
172,0.24,0.19,0.16
173,0.28,0.27,0.21
174,0.26,0.21,0.28
175,0.19,0.24,0.3
176,0.21,0.31,0.24
177,0.24,0.22,0.24
178,0.22,0.25,0.2
179,0.23,0.24,0.17
180,0.24,0.26,0.28
181,0.22,0.23,0.25
182,0.17,0.21,0.26
183,0.2,0.25,0.29
184,0.2,0.2,0.27
185,0.27,0.21,0.17
186,0.22,0.21,0.19
187,0.3,0.23,0.26
188,0.25,0.3,0.21
189,0.24,0.16,0.22
190,0.24,0.31,0.2
191,0.2,0.25,0.27
192,0.29,0.33,0.29
193,0.19,0.25,0.2
194,0.21,0.15,0.24
195,0.25,0.22,0.23
196,0.21,0.26,0.28
197,0.37,0.31,0.25
198,0.27,0.25,0.23
199,0.19,0.17,0.29
200,0.27,0.25,0.23
201,0.24,0.25,0.2
202,0.2,0.28,0.22
203,0.24,0.22,0.22
204,0.28,0.23,0.28
205,0.26,0.18,0.2
206,0.21,0.23,0.26
207,0.29,0.24,0.19
208,0.16,0.25,0.22
209,0.31,0.22,0.26
210,0.25,0.24,0.17
211,0.26,0.24,0.23
212,0.16,0.23,0.18
213,0.26,0.28,0.21
214,0.24,0.21,0.27
215,0.23,0.17,0.21
216,0.36,0.23,0.23
217,0.18,0.24,0.21
218,0.25,0.22,0.2
219,0.2,0.23,0.28
220,0.16,0.23,0.27
221,0.25,0.28,0.22
222,0.33,0.18,0.18
223,0.19,0.24,0.19
224,0.25,0.15,0.18
225,0.24,0.25,0.25
226,0.21,0.16,0.2
227,0.28,0.23,0.24
228,0.2,0.23,0.25
229,0.35,0.28,0.31
230,0.21,0.24,0.29
231,0.22,0.17,0.21
232,0.2,0.19,0.12
233,0.27,0.28,0.25
234,0.21,0.21,0.18
235,0.19,0.33,0.24
236,0.24,0.26,0.23
237,0.21,0.27,0.25
238,0.23,0.23,0.21
239,0.26,0.27,0.23
240,0.2,0.32,0.2
241,0.18,0.16,0.28
242,0.2,0.23,0.27
243,0.24,0.18,0.24
244,0.23,0.23,0.25
245,0.23,0.13,0.19
246,0.21,0.28,0.24
247,0.22,0.3,0.22
248,0.3,0.28,0.19
249,0.21,0.23,0.17
250,0.27,0.19,0.15
251,0.18,0.22,0.26
252,0.19,0.21,0.25
253,0.21,0.28,0.18
254,0.23,0.21,0.3
255,0.33,0.3,0.3
256,0.17,0.23,0.21
257,0.2,0.29,0.2
258,0.31,0.26,0.24
259,0.24,0.26,0.22
260,0.24,0.19,0.16
261,0.27,0.23,0.18
262,0.22,0.28,0.26
263,0.16,0.22,0.19
264,0.24,0.22,0.19
265,0.2,0.12,0.23
266,0.27,0.3,0.22
267,0.22,0.19,0.2
268,0.18,0.27,0.24
269,0.22,0.24,0.21
270,0.3,0.32,0.23
271,0.3,0.19,0.22
272,0.21,0.27,0.2
273,0.23,0.25,0.23
274,0.26,0.23,0.2
275,0.19,0.24,0.26
276,0.2,0.28,0.17
277,0.27,0.27,0.29
278,0.2,0.28,0.15
279,0.24,0.18,0.25
280,0.25,0.23,0.23
281,0.26,0.2,0.22
282,0.16,0.26,0.25
283,0.23,0.24,0.2
284,0.31,0.28,0.18
285,0.2,0.18,0.25
286,0.25,0.23,0.29
287,0.2,0.31,0.25
288,0.26,0.22,0.27
289,0.22,0.21,0.2
290,0.2,0.22,0.32
291,0.23,0.2,0.18
292,0.18,0.19,0.19
293,0.23,0.28,0.2
294,0.28,0.26,0.25
295,0.29,0.18,0.24
296,0.33,0.26,0.2
297,0.21,0.23,0.24
298,0.24,0.25,0.24
299,0.22,0.27,0.24
300,0.2,0.21,0.3
301,0.22,0.25,0.21
302,0.22,0.15,0.25
303,0.13,0.2,0.27
304,0.26,0.21,0.32
305,0.2,0.16,0.21
306,0.19,0.23,0.25
307,0.15,0.17,0.26
308,0.23,0.2,0.16
309,0.21,0.22,0.3
310,0.27,0.19,0.21
311,0.23,0.21,0.24
312,0.24,0.19,0.24
313,0.23,0.13,0.27
314,0.15,0.24,0.19
315,0.22,0.18,0.23
316,0.19,0.21,0.23
317,0.21,0.2,0.22
318,0.22,0.22,0.25
319,0.26,0.16,0.19
320,0.2,0.28,0.24
321,0.27,0.22,0.28
322,0.17,0.21,0.23
323,0.23,0.22,0.25
324,0.2,0.19,0.18
325,0.26,0.19,0.21
326,0.2,0.25,0.27
327,0.15,0.29,0.25
328,0.22,0.22,0.21
329,0.21,0.26,0.24
330,0.23,0.19,0.3
331,0.21,0.23,0.2
332,0.22,0.15,0.23
333,0.23,0.25,0.24
334,0.25,0.2,0.23
335,0.21,0.22,0.24
336,0.21,0.19,0.25
337,0.24,0.23,0.26
338,0.25,0.28,0.18
339,0.32,0.23,0.26
340,0.24,0.24,0.21
341,0.34,0.29,0.2
342,0.22,0.23,0.27
343,0.19,0.21,0.21
344,0.19,0.26,0.22
345,0.26,0.18,0.27
346,0.17,0.25,0.16
347,0.19,0.14,0.25
348,0.25,0.25,0.29
349,0.21,0.23,0.27
350,0.26,0.23,0.25
351,0.22,0.26,0.27
352,0.17,0.19,0.2
353,0.27,0.26,0.24
354,0.26,0.25,0.23
355,0.27,0.25,0.2
356,0.28,0.2,0.19
357,0.19,0.33,0.2
358,0.26,0.21,0.25
359,0.23,0.22,0.25
360,0.21,0.2,0.23
361,0.24,0.24,0.26
362,0.17,0.26,0.23
363,0.21,0.2,0.31
364,0.13,0.26,0.27
365,0.28,0.21,0.3
366,0.19,0.2,0.23
367,0.18,0.19,0.29
368,0.21,0.21,0.28
369,0.26,0.23,0.25
370,0.27,0.22,0.25
371,0.27,0.27,0.26
372,0.22,0.22,0.18
373,0.21,0.31,0.2
374,0.26,0.22,0.29
375,0.22,0.26,0.22
376,0.33,0.25,0.17
377,0.29,0.24,0.13
378,0.19,0.22,0.26
379,0.24,0.25,0.22
380,0.21,0.17,0.15
381,0.28,0.2,0.22
382,0.27,0.22,0.19
383,0.21,0.25,0.27
384,0.21,0.26,0.23
385,0.32,0.15,0.28
386,0.25,0.22,0.17
387,0.31,0.24,0.26
388,0.27,0.22,0.26
389,0.19,0.18,0.18
390,0.21,0.16,0.17
391,0.21,0.29,0.22
392,0.22,0.22,0.26
393,0.25,0.29,0.28
394,0.25,0.21,0.22
395,0.19,0.25,0.22
396,0.3,0.15,0.22
397,0.18,0.2,0.21
398,0.22,0.26,0.26
399,0.26,0.28,0.28
400,0.28,0.29,0.23
401,0.26,0.28,0.21
402,0.25,0.32,0.16
403,0.23,0.23,0.24
404,0.21,0.21,0.21
405,0.19,0.23,0.2
406,0.14,0.22,0.3
407,0.21,0.21,0.3
408,0.31,0.24,0.21
409,0.22,0.26,0.24
410,0.17,0.25,0.29
411,0.2,0.26,0.25
412,0.21,0.21,0.19
413,0.17,0.19,0.26
414,0.16,0.16,0.27
415,0.26,0.26,0.26
416,0.23,0.21,0.27
417,0.23,0.25,0.31
418,0.19,0.28,0.25
419,0.19,0.16,0.29
420,0.26,0.2,0.21
421,0.25,0.23,0.25
422,0.21,0.26,0.2
423,0.3,0.28,0.23
424,0.27,0.25,0.22
425,0.23,0.18,0.27
426,0.31,0.28,0.17
427,0.27,0.22,0.34
428,0.23,0.15,0.25
429,0.23,0.29,0.14
430,0.3,0.18,0.21
431,0.31,0.28,0.24
432,0.26,0.16,0.2
433,0.17,0.15,0.21
434,0.27,0.26,0.3
435,0.22,0.24,0.25
436,0.25,0.21,0.23
437,0.31,0.29,0.2
438,0.24,0.29,0.22
439,0.19,0.28,0.15
440,0.2,0.22,0.21
441,0.25,0.3,0.26
442,0.2,0.31,0.32
443,0.19,0.24,0.21
444,0.19,0.22,0.2
445,0.17,0.18,0.23
446,0.26,0.17,0.2
447,0.2,0.17,0.26
448,0.21,0.25,0.25
449,0.33,0.16,0.21
450,0.23,0.25,0.3
451,0.25,0.23,0.25
452,0.27,0.25,0.25
453,0.2,0.15,0.2
454,0.2,0.14,0.2
455,0.15,0.23,0.24
456,0.27,0.25,0.32
457,0.21,0.21,0.29
458,0.2,0.25,0.23
459,0.24,0.29,0.24
460,0.23,0.26,0.26
461,0.29,0.15,0.21
462,0.27,0.27,0.3
463,0.23,0.33,0.2
464,0.28,0.24,0.3
465,0.26,0.29,0.25
466,0.23,0.21,0.26
467,0.15,0.22,0.19
468,0.21,0.19,0.24
469,0.22,0.24,0.22
470,0.23,0.22,0.28
471,0.26,0.32,0.16
472,0.34,0.32,0.24
473,0.21,0.22,0.25
474,0.17,0.17,0.27
475,0.25,0.27,0.3
476,0.25,0.25,0.22
477,0.26,0.2,0.28
478,0.21,0.24,0.24
479,0.25,0.21,0.22
480,0.29,0.24,0.22
481,0.19,0.3,0.21
482,0.22,0.23,0.26
483,0.25,0.28,0.17
484,0.17,0.29,0.21
485,0.22,0.3,0.27
486,0.28,0.22,0.18
487,0.2,0.3,0.17
488,0.26,0.23,0.27
489,0.19,0.27,0.27
490,0.19,0.26,0.24
491,0.22,0.31,0.22
492,0.36,0.23,0.26
493,0.22,0.25,0.28
494,0.19,0.27,0.21
495,0.26,0.26,0.19
496,0.22,0.29,0.24
497,0.15,0.3,0.22
498,0.25,0.2,0.21
499,0.23,0.2,0.15
500,0.23,0.27,0.24
501,0.19,0.27,0.29
502,0.28,0.19,0.22
503,0.26,0.23,0.24
504,0.28,0.25,0.19
505,0.2,0.31,0.24
506,0.17,0.19,0.21
507,0.26,0.22,0.23
508,0.25,0.22,0.2
509,0.23,0.19,0.28
510,0.19,0.19,0.18
511,0.26,0.21,0.19
512,0.22,0.22,0.27
513,0.19,0.2,0.25
514,0.21,0.29,0.25
515,0.27,0.19,0.19
516,0.23,0.28,0.26
517,0.24,0.3,0.17
518,0.25,0.25,0.23
519,0.21,0.21,0.22
520,0.22,0.28,0.23
521,0.2,0.2,0.16
522,0.23,0.23,0.24
523,0.17,0.2,0.24
524,0.21,0.27,0.23
525,0.19,0.22,0.18
526,0.25,0.27,0.3
527,0.22,0.22,0.25
528,0.15,0.26,0.2
529,0.21,0.18,0.21
530,0.23,0.27,0.17
531,0.24,0.21,0.24
532,0.26,0.21,0.28
533,0.24,0.24,0.14
534,0.24,0.32,0.29
535,0.31,0.25,0.18
536,0.22,0.21,0.27
537,0.15,0.17,0.18
538,0.19,0.28,0.2
539,0.21,0.23,0.22
540,0.32,0.25,0.19
541,0.18,0.21,0.24
542,0.25,0.22,0.19
543,0.21,0.23,0.25
544,0.17,0.23,0.16
545,0.24,0.22,0.23
546,0.28,0.23,0.29
547,0.22,0.22,0.24
548,0.32,0.37,0.2
549,0.2,0.27,0.19
550,0.21,0.24,0.24
551,0.21,0.21,0.23
552,0.31,0.32,0.16
553,0.17,0.21,0.22
554,0.18,0.22,0.26
555,0.18,0.26,0.23
556,0.19,0.15,0.23
557,0.26,0.2,0.24
558,0.2,0.16,0.17
559,0.2,0.18,0.22
560,0.22,0.27,0.23
561,0.25,0.31,0.19
562,0.22,0.3,0.28
563,0.16,0.25,0.3
564,0.21,0.19,0.24
565,0.26,0.3,0.19
566,0.28,0.23,0.24
567,0.21,0.3,0.29
568,0.2,0.18,0.22
569,0.3,0.18,0.22
570,0.2,0.2,0.24
571,0.24,0.22,0.19
572,0.17,0.18,0.28
573,0.22,0.19,0.29
574,0.25,0.24,0.24
575,0.28,0.28,0.2
576,0.28,0.25,0.23
577,0.25,0.2,0.23
578,0.24,0.21,0.13
579,0.22,0.21,0.21
580,0.23,0.17,0.21
581,0.28,0.2,0.22
582,0.3,0.13,0.22
583,0.25,0.25,0.3
584,0.25,0.22,0.26
585,0.21,0.18,0.27
586,0.25,0.25,0.22
587,0.25,0.25,0.2
588,0.27,0.22,0.19
589,0.23,0.19,0.27
590,0.17,0.28,0.24
591,0.2,0.22,0.23
592,0.17,0.24,0.23
593,0.19,0.3,0.18
594,0.28,0.16,0.25
595,0.22,0.16,0.19
596,0.24,0.25,0.2
597,0.26,0.23,0.15
598,0.27,0.21,0.21
599,0.26,0.22,0.16
600,0.22,0.25,0.25
601,0.26,0.13,0.27
602,0.26,0.24,0.27
603,0.27,0.28,0.28
604,0.25,0.2,0.24
605,0.19,0.28,0.21
606,0.23,0.23,0.14
607,0.14,0.19,0.25
608,0.21,0.22,0.24
609,0.18,0.2,0.22
610,0.32,0.16,0.28
611,0.24,0.27,0.28
612,0.18,0.26,0.26
613,0.2,0.26,0.24
614,0.27,0.17,0.22
615,0.3,0.23,0.24
616,0.27,0.27,0.18
617,0.27,0.2,0.28
618,0.16,0.26,0.35
619,0.24,0.18,0.22
620,0.29,0.3,0.19
621,0.18,0.23,0.24
622,0.2,0.16,0.27
623,0.24,0.21,0.18
624,0.2,0.24,0.2
625,0.28,0.21,0.17
626,0.23,0.24,0.2
627,0.23,0.25,0.24
628,0.29,0.26,0.32
629,0.26,0.33,0.27
630,0.2,0.27,0.24
631,0.26,0.24,0.24
632,0.29,0.2,0.23
633,0.29,0.18,0.18
634,0.25,0.27,0.18
635,0.3,0.28,0.2
636,0.19,0.26,0.24
637,0.27,0.27,0.22
638,0.2,0.25,0.18
639,0.3,0.21,0.18
640,0.29,0.28,0.25
641,0.25,0.25,0.25
642,0.35,0.27,0.14
643,0.28,0.27,0.23
644,0.3,0.12,0.2
645,0.23,0.27,0.24
646,0.2,0.32,0.26
647,0.33,0.21,0.21
648,0.27,0.25,0.21
649,0.24,0.17,0.22
650,0.15,0.23,0.24
651,0.23,0.17,0.19
652,0.23,0.26,0.19
653,0.2,0.22,0.25
654,0.23,0.24,0.23
655,0.16,0.22,0.2
656,0.17,0.21,0.22
657,0.23,0.27,0.27
658,0.22,0.2,0.25
659,0.25,0.24,0.19
660,0.25,0.23,0.19
661,0.22,0.16,0.25
662,0.21,0.22,0.18
663,0.27,0.2,0.22
664,0.28,0.22,0.26
665,0.21,0.25,0.29
666,0.2,0.19,0.21
667,0.27,0.27,0.22
668,0.27,0.25,0.26
669,0.2,0.2,0.3
670,0.2,0.28,0.27
671,0.28,0.2,0.15
672,0.11,0.25,0.24
673,0.33,0.25,0.24
674,0.23,0.25,0.27
675,0.2,0.21,0.21
676,0.26,0.24,0.23
677,0.23,0.18,0.2
678,0.22,0.24,0.15
679,0.27,0.28,0.26
680,0.27,0.22,0.22
681,0.26,0.25,0.24
682,0.25,0.24,0.24
683,0.29,0.25,0.21
684,0.2,0.25,0.23
685,0.22,0.19,0.25
686,0.27,0.2,0.23
687,0.18,0.28,0.19
688,0.27,0.23,0.3
689,0.16,0.27,0.27
690,0.24,0.18,0.3
691,0.3,0.25,0.24
692,0.23,0.19,0.21
693,0.24,0.26,0.28
694,0.26,0.26,0.2
695,0.15,0.27,0.18
696,0.28,0.16,0.25
697,0.23,0.25,0.21
698,0.28,0.25,0.22
699,0.28,0.29,0.28
700,0.26,0.24,0.24
701,0.27,0.25,0.21
702,0.19,0.29,0.24
703,0.19,0.2,0.26
704,0.16,0.31,0.19
705,0.25,0.24,0.36
706,0.28,0.27,0.22
707,0.18,0.26,0.31
708,0.24,0.35,0.18
709,0.18,0.17,0.24
710,0.25,0.19,0.19
711,0.26,0.26,0.24
712,0.25,0.18,0.19
713,0.2,0.32,0.18
714,0.33,0.25,0.18
715,0.21,0.2,0.21
716,0.13,0.17,0.28
717,0.21,0.15,0.22
718,0.22,0.24,0.22
719,0.32,0.28,0.27
720,0.24,0.21,0.27
721,0.29,0.17,0.18
722,0.23,0.21,0.2
723,0.21,0.24,0.18
724,0.16,0.18,0.29
725,0.25,0.32,0.28
726,0.27,0.25,0.27
727,0.18,0.27,0.21
728,0.25,0.17,0.27
729,0.21,0.23,0.27
730,0.14,0.27,0.19
731,0.18,0.28,0.3
732,0.28,0.24,0.22
733,0.19,0.22,0.27
734,0.2,0.23,0.25
735,0.21,0.22,0.24
736,0.19,0.24,0.22
737,0.22,0.23,0.29
738,0.15,0.23,0.16
739,0.24,0.21,0.3
740,0.3,0.3,0.2
741,0.18,0.25,0.27
742,0.27,0.25,0.28
743,0.28,0.2,0.29
744,0.2,0.19,0.23
745,0.25,0.19,0.23
746,0.27,0.26,0.29
747,0.29,0.3,0.17
748,0.27,0.22,0.22
749,0.28,0.2,0.3
750,0.27,0.19,0.17
751,0.23,0.22,0.17
752,0.26,0.19,0.21
753,0.32,0.14,0.17
754,0.25,0.26,0.25
755,0.15,0.26,0.25
756,0.2,0.28,0.23
757,0.18,0.27,0.2
758,0.3,0.17,0.2
759,0.19,0.32,0.24
760,0.25,0.2,0.17
761,0.29,0.21,0.23
762,0.2,0.19,0.2
763,0.26,0.35,0.26
764,0.27,0.26,0.21
765,0.3,0.23,0.27
766,0.26,0.3,0.19
767,0.22,0.22,0.19
768,0.3,0.22,0.24
769,0.19,0.2,0.21
770,0.28,0.16,0.26
771,0.3,0.23,0.26
772,0.24,0.25,0.24
773,0.21,0.24,0.3
774,0.2,0.19,0.22
775,0.22,0.28,0.21
776,0.25,0.21,0.26
777,0.2,0.2,0.24
778,0.17,0.21,0.18
779,0.26,0.25,0.29
780,0.27,0.31,0.19
781,0.25,0.25,0.27
782,0.21,0.23,0.25
783,0.32,0.22,0.25
784,0.21,0.26,0.19
785,0.19,0.25,0.28
786,0.25,0.24,0.2
787,0.23,0.25,0.27
788,0.22,0.24,0.2
789,0.25,0.2,0.16
790,0.28,0.2,0.15
791,0.17,0.25,0.22
792,0.23,0.19,0.18
793,0.25,0.18,0.26
794,0.22,0.23,0.19
795,0.17,0.31,0.24
796,0.21,0.17,0.24
797,0.21,0.3,0.28
798,0.22,0.27,0.19
799,0.2,0.21,0.28
800,0.24,0.29,0.25
801,0.3,0.28,0.24
802,0.23,0.3,0.26
803,0.27,0.2,0.2
804,0.3,0.22,0.28
805,0.32,0.23,0.27
806,0.23,0.25,0.21
807,0.15,0.19,0.24
808,0.25,0.19,0.24
809,0.23,0.28,0.25
810,0.3,0.29,0.22
811,0.16,0.2,0.23
812,0.18,0.22,0.3
813,0.29,0.25,0.18
814,0.16,0.25,0.23
815,0.27,0.25,0.21
816,0.17,0.22,0.25
817,0.24,0.19,0.21
818,0.23,0.25,0.25
819,0.21,0.23,0.26
820,0.3,0.23,0.18
821,0.25,0.22,0.25
822,0.2,0.32,0.19
823,0.28,0.27,0.29
824,0.18,0.21,0.2
825,0.18,0.22,0.2
826,0.23,0.14,0.24
827,0.31,0.19,0.28
828,0.3,0.27,0.17
829,0.22,0.23,0.26
830,0.25,0.3,0.19
831,0.2,0.23,0.21
832,0.21,0.32,0.27
833,0.24,0.2,0.3
834,0.17,0.27,0.28
835,0.24,0.17,0.27
836,0.3,0.26,0.21
837,0.2,0.31,0.21
838,0.23,0.29,0.23
839,0.21,0.24,0.31
840,0.18,0.22,0.26
841,0.29,0.22,0.19
842,0.22,0.24,0.24
843,0.19,0.17,0.29
844,0.24,0.29,0.17
845,0.22,0.19,0.14
846,0.2,0.21,0.19
847,0.2,0.24,0.26
848,0.26,0.22,0.18
849,0.22,0.18,0.28
850,0.24,0.24,0.16
851,0.26,0.18,0.19
852,0.18,0.26,0.23
853,0.26,0.17,0.27
854,0.17,0.24,0.19
855,0.25,0.28,0.21
856,0.26,0.26,0.19
857,0.23,0.25,0.19
858,0.17,0.19,0.15
859,0.17,0.24,0.27
860,0.3,0.25,0.21
861,0.21,0.22,0.24
862,0.17,0.23,0.29
863,0.24,0.21,0.29
864,0.23,0.19,0.18
865,0.23,0.28,0.19
866,0.39,0.21,0.16
867,0.2,0.29,0.25
868,0.21,0.24,0.26
869,0.23,0.19,0.23
870,0.26,0.26,0.27
871,0.22,0.17,0.27
872,0.24,0.23,0.26
873,0.2,0.26,0.25
874,0.25,0.28,0.19
875,0.2,0.23,0.2
876,0.25,0.29,0.14
877,0.2,0.24,0.23
878,0.27,0.22,0.21
879,0.23,0.24,0.19
880,0.19,0.22,0.28
881,0.22,0.16,0.29
882,0.3,0.26,0.2
883,0.14,0.22,0.28
884,0.24,0.23,0.22
885,0.22,0.18,0.32
886,0.25,0.25,0.21
887,0.26,0.26,0.25
888,0.27,0.25,0.26
889,0.25,0.28,0.17
890,0.17,0.19,0.2
891,0.23,0.24,0.16
892,0.28,0.21,0.17
893,0.28,0.26,0.26
894,0.31,0.21,0.23
895,0.28,0.14,0.21
896,0.18,0.22,0.24
897,0.23,0.19,0.31
898,0.28,0.24,0.25
899,0.25,0.19,0.21
900,0.21,0.28,0.27
901,0.25,0.28,0.22
902,0.21,0.25,0.2
903,0.23,0.2,0.22
904,0.27,0.29,0.17
905,0.22,0.16,0.22
906,0.18,0.18,0.29
907,0.2,0.2,0.19
908,0.17,0.22,0.22
909,0.22,0.16,0.17
910,0.18,0.23,0.3
911,0.18,0.22,0.21
912,0.33,0.28,0.18
913,0.26,0.2,0.24
914,0.24,0.16,0.23
915,0.18,0.24,0.19
916,0.25,0.2,0.21
917,0.23,0.17,0.16
918,0.17,0.24,0.19
919,0.28,0.22,0.25
920,0.19,0.26,0.21
921,0.25,0.27,0.25
922,0.17,0.23,0.26
923,0.34,0.3,0.22
924,0.2,0.27,0.27
925,0.18,0.3,0.24
926,0.23,0.21,0.23
927,0.22,0.18,0.26
928,0.19,0.27,0.35
929,0.27,0.22,0.22
930,0.21,0.2,0.18
931,0.25,0.25,0.29
932,0.23,0.27,0.19
933,0.18,0.24,0.24
934,0.18,0.21,0.24
935,0.18,0.26,0.22
936,0.33,0.26,0.23
937,0.2,0.22,0.26
938,0.15,0.25,0.28
939,0.23,0.29,0.23
940,0.17,0.19,0.26
941,0.24,0.32,0.17
942,0.24,0.21,0.25
943,0.21,0.18,0.22
944,0.25,0.24,0.18
945,0.24,0.19,0.13
946,0.25,0.24,0.21
947,0.18,0.21,0.26
948,0.2,0.21,0.19
949,0.27,0.22,0.24
950,0.23,0.25,0.22
951,0.3,0.29,0.27
952,0.31,0.23,0.25
953,0.22,0.23,0.19
954,0.26,0.16,0.22
955,0.26,0.21,0.2
956,0.16,0.28,0.26
957,0.23,0.2,0.18
958,0.21,0.15,0.25
959,0.27,0.28,0.21
960,0.26,0.2,0.23
961,0.22,0.24,0.23
962,0.21,0.23,0.21
963,0.16,0.22,0.17
964,0.24,0.2,0.19
965,0.28,0.15,0.26
966,0.2,0.21,0.27
967,0.18,0.24,0.27
968,0.14,0.14,0.24
969,0.23,0.16,0.22
970,0.2,0.18,0.23
971,0.29,0.27,0.21
972,0.19,0.19,0.28
973,0.28,0.26,0.28
974,0.24,0.24,0.17
975,0.25,0.17,0.23
976,0.17,0.27,0.21
977,0.21,0.21,0.26
978,0.25,0.16,0.24
979,0.26,0.27,0.28
980,0.21,0.19,0.28
981,0.27,0.24,0.23
982,0.18,0.24,0.22
983,0.25,0.31,0.17
984,0.17,0.25,0.25
985,0.26,0.25,0.19
986,0.11,0.23,0.24
987,0.18,0.22,0.23
988,0.29,0.18,0.25
989,0.37,0.23,0.23
990,0.28,0.23,0.27
991,0.21,0.28,0.26
992,0.17,0.22,0.26
993,0.26,0.25,0.17
994,0.27,0.28,0.31
995,0.22,0.22,0.24
996,0.19,0.33,0.26
